Trace
Swept SA
A.12.09,N9030A
550 B25 DP2 EP1 EXM FSA LFE NFE NUL PFR RTL ,01
Segment,0
Number of Points,1001
Sweep Time,0.001
Start Frequency,5280000000
Stop Frequency,5340000000
Average Count,0
Average Type,LogPower(Video)
RBW,560000
RBW Filter,Gaussian
RBW Filter BW,3dB
VBW,560000
Sweep Type,Swept
X Axis Scale,Lin
PreAmp State,Off
PreAmp Band,Low
Trigger Source,Free
Trigger Level,1.2
Trigger Slope,Positive
Trigger Delay,0
Phase Noise Optimization,Fast
Swept If Gain,Low
FFT If Gain,Autorange
RF Coupling,DC
FFT Width,411900
Ext Ref,10000000
Input,RF
RF Calibrator,Off
Attenuation,6
Ref Level Offset,0
External Gain,0
Trace Type,Average
Detector,Sample
Trace Math,Off
Trace Math Oper1,Trace5
Trace Math Oper2,Trace6
Trace Math Offset,0
Trace Name,Trace1
X Axis Units,Hz
Y Axis Units,dBm
DATA
5280000000,-87.2974563965339
5280060000,-87.749118197859
5280120000,-87.594719432748
5280180000,-87.7899727532454
5280240000,-87.7953823055879
5280300000,-87.1378433542198
5280360000,-87.2997147764165
5280420000,-86.4732745227831
5280480000,-87.360264423881
5280540000,-88.2087016284047
5280600000,-88.6696074495245
5280660000,-87.8724719171852
5280720000,-87.006678340833
5280780000,-87.0162202250243
5280840000,-87.7045284906399
5280900000,-87.748247575151
5280960000,-86.896111251481
5281020000,-87.0940978545022
5281080000,-86.6226383684761
5281140000,-87.0484405962081
5281200000,-86.987085612105
5281260000,-87.3624585774573
5281320000,-87.7649105297283
5281380000,-87.2762064068165
5281440000,-87.8311655872379
5281500000,-87.5028705439428
5281560000,-87.5671030694253
5281620000,-87.293053264427
5281680000,-86.6869155654423
5281740000,-86.9907592125649
5281800000,-88.3087646138789
5281860000,-87.5345314335224
5281920000,-87.1158370145558
5281980000,-87.1454401505771
5282040000,-87.6037875748646
5282100000,-87.8695025518861
5282160000,-87.94260543094
5282220000,-87.0658734458546
5282280000,-87.6008354898871
5282340000,-87.6405776363304
5282400000,-87.8743018683958
5282460000,-87.9339656257598
5282520000,-87.2831563575643
5282580000,-88.0258285697794
5282640000,-87.8607529177732
5282700000,-87.8298276289665
5282760000,-87.8744748736827
5282820000,-88.3637381505618
5282880000,-87.4672051249513
5282940000,-87.4805544800952
5283000000,-88.1787320540571
5283060000,-88.265917535956
5283120000,-87.3935121968167
5283180000,-87.1144970046817
5283240000,-87.4528161981373
5283300000,-86.9416773797793
5283360000,-87.6831976688516
5283420000,-87.3128265280035
5283480000,-86.9398843426285
5283540000,-87.2603485172071
5283600000,-87.1543906139741
5283660000,-87.1071756024578
5283720000,-87.6134668776283
5283780000,-88.236814937014
5283840000,-87.1279398859527
5283900000,-87.5747949850845
5283960000,-87.0976917678728
5284020000,-86.8553507077383
5284080000,-87.3061399633817
5284140000,-87.7716076501913
5284200000,-87.8366867804727
5284260000,-87.5918727909411
5284320000,-88.2730436142815
5284380000,-87.2440516473783
5284440000,-87.5470570151574
5284500000,-86.9626357948775
5284560000,-87.713303591796
5284620000,-86.3091438958564
5284680000,-87.1948057251829
5284740000,-87.2685945856198
5284800000,-87.3499925193559
5284860000,-87.8409986374485
5284920000,-87.6102214726545
5284980000,-87.5710741373949
5285040000,-88.0431894644071
5285100000,-87.201893670708
5285160000,-87.443122883117
5285220000,-87.101592304874
5285280000,-87.5549786053973
5285340000,-87.3736618469724
5285400000,-87.4695432102651
5285460000,-87.6141060360342
5285520000,-86.6812366885296
5285580000,-86.7973654644722
5285640000,-86.7393698807859
5285700000,-86.9656533471188
5285760000,-86.5659137999478
5285820000,-87.641142292573
5285880000,-86.7484902985817
5285940000,-86.9291692847108
5286000000,-87.1517608829769
5286060000,-87.0123737129159
5286120000,-86.3769436000178
5286180000,-86.2523137955437
5286240000,-86.688543281643
5286300000,-87.6073212065441
5286360000,-86.0583727578867
5286420000,-86.961684012918
5286480000,-86.6594849715972
5286540000,-86.8687547956934
5286600000,-86.716422292847
5286660000,-86.9718678610056
5286720000,-86.5296684861528
5286780000,-86.7273458961482
5286840000,-87.2220781435267
5286900000,-86.519721504249
5286960000,-86.9266813989537
5287020000,-87.2534353250046
5287080000,-86.5282955971115
5287140000,-86.7541700192596
5287200000,-87.3183895480169
5287260000,-87.0683120652557
5287320000,-87.0494797126093
5287380000,-87.7910739960198
5287440000,-87.3182641327008
5287500000,-87.2670759109985
5287560000,-86.5067223358132
5287620000,-86.7032812635007
5287680000,-86.46025604587
5287740000,-86.7328510492466
5287800000,-86.5731624361065
5287860000,-87.2110376236433
5287920000,-86.9569613557044
5287980000,-86.7686870816774
5288040000,-86.807773665901
5288100000,-86.4874644534285
5288160000,-88.0240783431907
5288220000,-87.1700128431297
5288280000,-86.393140717704
5288340000,-86.6899584360072
5288400000,-86.9988490072238
5288460000,-86.5470868849937
5288520000,-86.8448309291033
5288580000,-86.72756278119
5288640000,-86.8656854948459
5288700000,-86.9008099270136
5288760000,-87.0614762608027
5288820000,-87.6221317647867
5288880000,-87.5072421285998
5288940000,-87.216688102257
5289000000,-86.4285327520111
5289060000,-86.8025920109083
5289120000,-87.7151778722317
5289180000,-86.831628602767
5289240000,-86.5956807085262
5289300000,-86.4200776470077
5289360000,-86.7395524772775
5289420000,-86.8585054897852
5289480000,-87.0843273586062
5289540000,-87.0179315301618
5289600000,-86.883840302144
5289660000,-86.6606774546837
5289720000,-86.5628201661413
5289780000,-87.1471526064799
5289840000,-87.6284636158832
5289900000,-87.1467580570293
5289960000,-86.4869610485864
5290020000,-86.3686856385474
5290080000,-86.0612550787083
5290140000,-86.4276685743739
5290200000,-86.0314287897796
5290260000,-86.865138755824
5290320000,-86.8135685892492
5290380000,-86.150920672687
5290440000,-86.9938588960045
5290500000,-86.9148669522156
5290560000,-86.2715442031791
5290620000,-86.9376579424407
5290680000,-86.8508991141903
5290740000,-86.3351945188743
5290800000,-86.8173827408713
5290860000,-87.4208603103274
5290920000,-86.690490976569
5290980000,-86.4788902314983
5291040000,-87.3177226959777
5291100000,-86.6108767867784
5291160000,-86.5852063540607
5291220000,-86.9997910797019
5291280000,-85.6458537164784
5291340000,-86.5801356100453
5291400000,-86.0725284954948
5291460000,-87.0153579575743
5291520000,-86.1759333415022
5291580000,-86.4662721690157
5291640000,-87.064709125162
5291700000,-86.7556339059415
5291760000,-86.4388310225087
5291820000,-86.1009257443389
5291880000,-86.0900907964821
5291940000,-85.9616046593992
5292000000,-86.3269720446898
5292060000,-85.9641096909079
5292120000,-86.0325412509486
5292180000,-86.1645186904593
5292240000,-86.3319001220151
5292300000,-86.7197844964775
5292360000,-86.1264233982542
5292420000,-86.0101540189486
5292480000,-85.5098423224024
5292540000,-86.046207694722
5292600000,-86.0480828786397
5292660000,-86.0825646326706
5292720000,-86.1311900154986
5292780000,-86.2189775454505
5292840000,-86.5202321926354
5292900000,-86.8003145260326
5292960000,-85.5730805055981
5293020000,-85.3197468810141
5293080000,-85.949737115103
5293140000,-85.9339798797608
5293200000,-84.6103512603026
5293260000,-85.1607384931717
5293320000,-85.3950291209871
5293380000,-85.3536822779474
5293440000,-85.0448556215716
5293500000,-85.6219240629356
5293560000,-85.2870682007588
5293620000,-84.8946200012057
5293680000,-84.9740869898659
5293740000,-85.0786392703733
5293800000,-85.1421937870053
5293860000,-85.6293409767545
5293920000,-84.845620698806
5293980000,-84.9229994306949
5294040000,-84.66370719994
5294100000,-83.5691210264783
5294160000,-83.8379599803334
5294220000,-84.9025966830406
5294280000,-84.4978238904404
5294340000,-84.4122550561903
5294400000,-84.86194633071
5294460000,-84.2072251553819
5294520000,-83.594686730756
5294580000,-83.5874112712576
5294640000,-83.8879546251175
5294700000,-84.0792377358695
5294760000,-83.6778294109066
5294820000,-82.8243879504269
5294880000,-83.5942093164344
5294940000,-82.3379157234322
5295000000,-81.7543594339699
5295060000,-81.9980557670785
5295120000,-82.4787168382847
5295180000,-82.0074966610304
5295240000,-82.2466369182196
5295300000,-81.2135720173142
5295360000,-81.8577510465721
5295420000,-81.5736952639879
5295480000,-81.6559319586839
5295540000,-80.7470824673784
5295600000,-79.7270392553225
5295660000,-80.4693113411645
5295720000,-80.0060240482677
5295780000,-80.1741908151919
5295840000,-79.1097536066482
5295900000,-79.8524532821832
5295960000,-79.8576713992244
5296020000,-79.5242478561436
5296080000,-78.6782699157033
5296140000,-78.6218642523595
5296200000,-78.0057978921935
5296260000,-78.1615942711171
5296320000,-78.2782955254168
5296380000,-78.3776862999403
5296440000,-76.3239112598588
5296500000,-77.1360279699912
5296560000,-75.6465496250178
5296620000,-75.3377849521656
5296680000,-75.5896232800392
5296740000,-76.0469188618566
5296800000,-75.2965142054616
5296860000,-74.0514171445326
5296920000,-74.6266216430527
5296980000,-74.7683516293479
5297040000,-74.1932798853436
5297100000,-73.8743307190098
5297160000,-72.7076400418401
5297220000,-71.5300312517512
5297280000,-72.2086242626968
5297340000,-72.6203641910523
5297400000,-72.1641118934027
5297460000,-71.7273796193956
5297520000,-71.1922009172718
5297580000,-69.9512457946245
5297640000,-69.4949992796383
5297700000,-69.9090528474092
5297760000,-68.937668258372
5297820000,-68.1143710055427
5297880000,-68.0028277136443
5297940000,-67.5834358395848
5298000000,-68.0173987327113
5298060000,-68.1809307546573
5298120000,-67.2337162240093
5298180000,-67.0725763536115
5298240000,-66.8356252306514
5298300000,-66.5203149676144
5298360000,-65.2223045340291
5298420000,-65.6755109113399
5298480000,-65.235066443492
5298540000,-64.3964829558852
5298600000,-63.3751230173353
5298660000,-63.2834994323731
5298720000,-63.0985902513574
5298780000,-63.0609081020607
5298840000,-62.4936037265939
5298900000,-62.4210496501189
5298960000,-61.5254804326916
5299020000,-61.120607917986
5299080000,-61.5158798279803
5299140000,-62.2850175393576
5299200000,-62.1864561315091
5299260000,-61.7728584489761
5299320000,-61.6367737229922
5299380000,-61.361570851118
5299440000,-61.5764150489812
5299500000,-62.3214848202214
5299560000,-61.7191084607737
5299620000,-61.3664264768899
5299680000,-61.7495197575234
5299740000,-62.0197313951035
5299800000,-61.5235182423968
5299860000,-62.0444252285683
5299920000,-61.6143214814255
5299980000,-61.5795622574387
5300040000,-62.0255300888975
5300100000,-62.2085035197301
5300160000,-63.2568002027147
5300220000,-62.91938046372
5300280000,-63.7923654412141
5300340000,-63.0527639446665
5300400000,-63.5770644534124
5300460000,-63.1367835291903
5300520000,-63.663854439103
5300580000,-63.2605015137116
5300640000,-62.8526748170547
5300700000,-63.4896387616462
5300760000,-63.2433196503636
5300820000,-63.7688502026689
5300880000,-64.3684164176661
5300940000,-63.5466547451854
5301000000,-64.5207666747934
5301060000,-64.4247620515296
5301120000,-64.4769116640437
5301180000,-64.4192399463112
5301240000,-65.3570442249676
5301300000,-65.2455338016277
5301360000,-65.249146432194
5301420000,-65.0412661479689
5301480000,-65.8327409555629
5301540000,-65.7707727296733
5301600000,-66.4555256139645
5301660000,-66.6021415507369
5301720000,-66.4537809705061
5301780000,-67.0317428324547
5301840000,-66.3247219465679
5301900000,-66.4758589486745
5301960000,-66.9135030817456
5302020000,-66.8695969383183
5302080000,-67.2053781339156
5302140000,-67.2652956466208
5302200000,-67.3597384416819
5302260000,-68.0790889908635
5302320000,-67.839595104883
5302380000,-68.1390688757747
5302440000,-68.3998795275455
5302500000,-68.6128762503403
5302560000,-67.941627857392
5302620000,-68.7780632551188
5302680000,-69.5079621084624
5302740000,-69.6374504244899
5302800000,-69.9640913955589
5302860000,-70.5326846656008
5302920000,-71.3632390848554
5302980000,-71.0609184256418
5303040000,-71.6012418151253
5303100000,-71.3694088143636
5303160000,-72.024841326916
5303220000,-72.170577236183
5303280000,-71.8709368857029
5303340000,-72.5343627066512
5303400000,-72.5444103959652
5303460000,-73.9912528685961
5303520000,-74.9015524573101
5303580000,-75.0815071035252
5303640000,-75.2120355761247
5303700000,-75.9951434041976
5303760000,-76.1438023001611
5303820000,-76.0165216315211
5303880000,-76.2926038298966
5303940000,-75.289361341194
5304000000,-75.6702760461151
5304060000,-75.0272514377289
5304120000,-75.451669542581
5304180000,-74.4292712931456
5304240000,-75.010466948368
5304300000,-74.4427296723803
5304360000,-74.8571242086293
5304420000,-74.7092037246658
5304480000,-74.4850982676652
5304540000,-73.625363554257
5304600000,-74.5745273512211
5304660000,-73.7226124486778
5304720000,-74.3319582900545
5304780000,-74.5556005436732
5304840000,-74.2972300288354
5304900000,-73.9615124062673
5304960000,-73.9373982617028
5305020000,-73.5815327050266
5305080000,-73.1131381674582
5305140000,-72.9350308811991
5305200000,-72.2854794218957
5305260000,-73.1501854325762
5305320000,-73.0107451363437
5305380000,-72.8256310998796
5305440000,-73.2637835700733
5305500000,-71.8864785193208
5305560000,-72.2810232444323
5305620000,-71.3004845262732
5305680000,-71.0716919647719
5305740000,-71.4483203549113
5305800000,-70.2612096947866
5305860000,-70.6080727162927
5305920000,-71.1296477777884
5305980000,-70.0369161263467
5306040000,-70.3173724152579
5306100000,-69.076160477081
5306160000,-69.3132922657922
5306220000,-68.3687538710761
5306280000,-69.1845288701613
5306340000,-68.8542838203659
5306400000,-69.0544274577255
5306460000,-68.6969935484199
5306520000,-68.3152957066731
5306580000,-67.9711241381572
5306640000,-68.204017951359
5306700000,-68.5128824103646
5306760000,-68.6521095053355
5306820000,-68.4282806250043
5306880000,-67.055300732984
5306940000,-67.5551379424437
5307000000,-66.9494675000511
5307060000,-66.8138751508141
5307120000,-67.0634971229844
5307180000,-66.6301934579453
5307240000,-67.2944498693628
5307300000,-67.4690188669554
5307360000,-66.7654498765004
5307420000,-66.3608855239216
5307480000,-66.3938977711361
5307540000,-66.3495977064307
5307600000,-66.2855326038916
5307660000,-66.8327594525472
5307720000,-66.4051807195761
5307780000,-66.8066358682068
5307840000,-66.2892564453779
5307900000,-65.9821150081453
5307960000,-65.9979208589827
5308020000,-65.3244385683748
5308080000,-65.8825448358562
5308140000,-65.4902202369488
5308200000,-65.3783338142365
5308260000,-65.6633893935232
5308320000,-65.692002437463
5308380000,-65.2425647641492
5308440000,-64.7120227749576
5308500000,-64.5072438653268
5308560000,-66.0833007230373
5308620000,-65.2498166864312
5308680000,-65.0024068597894
5308740000,-65.8208821402277
5308800000,-65.0157332313567
5308860000,-64.7386366714792
5308920000,-64.0534431218669
5308980000,-64.3559715472673
5309040000,-65.1119358549256
5309100000,-65.7864266273679
5309160000,-64.6973076661109
5309220000,-65.2773631868245
5309280000,-65.3347919608946
5309340000,-65.2393022816645
5309400000,-64.5012863440072
5309460000,-64.7345668876632
5309520000,-64.1219713880639
5309580000,-64.0411069257092
5309640000,-64.9202140797909
5309700000,-64.8904722121044
5309760000,-64.5168621012173
5309820000,-63.9377003617579
5309880000,-64.1364459766734
5309940000,-64.2827992890277
5310000000,-64.2125873295277
5310060000,-62.8999136860584
5310120000,-64.0656061053519
5310180000,-64.4116537253803
5310240000,-64.9598606015942
5310300000,-65.1256723659192
5310360000,-64.4162415306822
5310420000,-64.2103720544355
5310480000,-65.7086826358557
5310540000,-64.5367916339692
5310600000,-64.3583842920743
5310660000,-64.5632878497393
5310720000,-64.3884844443034
5310780000,-64.3203830935549
5310840000,-64.1636289534561
5310900000,-64.8620234583546
5310960000,-64.1219027387361
5311020000,-64.1229767552598
5311080000,-63.6461635847426
5311140000,-64.1858036445015
5311200000,-65.3961513782031
5311260000,-64.0598861102022
5311320000,-63.860557874089
5311380000,-63.6732574628246
5311440000,-63.7363175736327
5311500000,-63.3815759782719
5311560000,-64.2166302864781
5311620000,-64.1683125302094
5311680000,-63.7928578658719
5311740000,-63.8384238118738
5311800000,-64.0598588841013
5311860000,-64.7921648240315
5311920000,-64.6153995447796
5311980000,-63.9810511575073
5312040000,-63.9964348145616
5312100000,-63.2289242328046
5312160000,-63.3723612050331
5312220000,-63.0182491497673
5312280000,-63.6211008457147
5312340000,-62.648423804102
5312400000,-63.8246297785058
5312460000,-63.3482117842835
5312520000,-63.8012452885609
5312580000,-63.1109958806677
5312640000,-63.7097202245967
5312700000,-63.4378420648257
5312760000,-63.2108914741832
5312820000,-63.9175380908346
5312880000,-64.4249734518286
5312940000,-63.1831488574392
5313000000,-63.1549713391265
5313060000,-62.7643518764193
5313120000,-64.1441451091172
5313180000,-63.5539721939783
5313240000,-63.2478745540813
5313300000,-64.0253297479724
5313360000,-64.0030486252611
5313420000,-63.5820246478738
5313480000,-64.1883044347866
5313540000,-64.0154504543274
5313600000,-63.9482702678938
5313660000,-63.8011569258208
5313720000,-64.6337161737666
5313780000,-63.994309692301
5313840000,-64.4177373274078
5313900000,-64.8557276016579
5313960000,-64.5223489212459
5314020000,-64.053704657743
5314080000,-64.5026834606001
5314140000,-65.0324676242392
5314200000,-65.2155387559633
5314260000,-64.3015347021254
5314320000,-64.6433615441562
5314380000,-64.7997681655558
5314440000,-64.3032383002868
5314500000,-64.6429745207742
5314560000,-64.9900080242544
5314620000,-65.0389844172681
5314680000,-65.3090020259489
5314740000,-65.397972365162
5314800000,-65.392569861061
5314860000,-65.4142841029644
5314920000,-65.5808806468721
5314980000,-64.4812445548687
5315040000,-65.4351576961636
5315100000,-64.9582025616904
5315160000,-65.8025398796939
5315220000,-65.9837576792766
5315280000,-66.3717860014272
5315340000,-65.8649487028248
5315400000,-65.0740619816801
5315460000,-65.3459059979238
5315520000,-65.3800146160397
5315580000,-65.4184854676145
5315640000,-65.7652106556504
5315700000,-65.9550421174129
5315760000,-65.8237582763409
5315820000,-64.6663580646387
5315880000,-65.660159053336
5315940000,-65.288557980706
5316000000,-65.0349318417535
5316060000,-65.8737142558437
5316120000,-65.1702913041476
5316180000,-64.6105875175821
5316240000,-64.9875489913466
5316300000,-64.590079295999
5316360000,-64.0425796197168
5316420000,-64.4611522236366
5316480000,-63.9833169731439
5316540000,-64.5696263533627
5316600000,-63.1951167480005
5316660000,-62.3654476335514
5316720000,-63.3522112001355
5316780000,-63.7424476163101
5316840000,-63.6291318758506
5316900000,-63.2250201605573
5316960000,-64.0338009318757
5317020000,-63.6985220674608
5317080000,-63.5680621603516
5317140000,-63.2586289794317
5317200000,-63.471624338991
5317260000,-62.9418555408337
5317320000,-63.0897730283095
5317380000,-63.2460497248047
5317440000,-62.7414179935205
5317500000,-63.3164678158905
5317560000,-62.4345644672826
5317620000,-62.2856093078995
5317680000,-61.9085702000502
5317740000,-61.463483577583
5317800000,-62.0117467383488
5317860000,-62.2625114344952
5317920000,-62.1151925618917
5317980000,-62.2285074991018
5318040000,-60.9929350733564
5318100000,-61.0327251947709
5318160000,-61.9337452962226
5318220000,-61.2929746784758
5318280000,-61.3390019052743
5318340000,-61.3500273994844
5318400000,-61.50823972515
5318460000,-61.6424263219181
5318520000,-62.3365084321745
5318580000,-61.717042167819
5318640000,-60.5210814496345
5318700000,-61.0255240303268
5318760000,-61.0858374558963
5318820000,-60.7836401452391
5318880000,-60.2842826492338
5318940000,-60.3602829957696
5319000000,-60.8261433881289
5319060000,-60.4191405941054
5319120000,-60.1404531436852
5319180000,-60.1400993885287
5319240000,-60.6547916752683
5319300000,-59.9570542087553
5319360000,-60.0752136414326
5319420000,-59.7591368276865
5319480000,-60.3039257174947
5319540000,-59.6292871555363
5319600000,-60.2875810196355
5319660000,-59.7783796403025
5319720000,-59.5764816644584
5319780000,-59.5442857861449
5319840000,-59.6860602128909
5319900000,-59.3279539596596
5319960000,-58.9562470377921
5320020000,-58.9024552039576
5320080000,-58.579685635106
5320140000,-58.9751919916495
5320200000,-59.0883123542827
5320260000,-58.5184687650676
5320320000,-58.5767428530569
5320380000,-58.5947972708972
5320440000,-57.9274876274927
5320500000,-57.2493225141912
5320560000,-58.1195222962677
5320620000,-58.1249750685764
5320680000,-58.5748325638248
5320740000,-58.1115755908669
5320800000,-58.4564421981011
5320860000,-58.5853484953725
5320920000,-58.350301665759
5320980000,-58.8039377108303
5321040000,-59.2497547846353
5321100000,-58.9047458846247
5321160000,-59.2437537256861
5321220000,-58.9924444166407
5321280000,-58.7454877305828
5321340000,-59.3061030514195
5321400000,-60.4358640929527
5321460000,-59.9932027040241
5321520000,-60.8329257134371
5321580000,-60.9416658266828
5321640000,-61.2443642328744
5321700000,-61.7916029236167
5321760000,-62.5335655810594
5321820000,-62.3352457640375
5321880000,-62.9075913229919
5321940000,-63.9814998061226
5322000000,-63.1826556264611
5322060000,-64.4167962194864
5322120000,-63.9591234225168
5322180000,-65.9815984099702
5322240000,-65.6635369592109
5322300000,-65.7275033247407
5322360000,-65.6131246936185
5322420000,-66.8524259430831
5322480000,-67.2433460162416
5322540000,-67.0794537495878
5322600000,-67.0602231110048
5322660000,-68.2805860058111
5322720000,-68.9154008847169
5322780000,-69.6092680186353
5322840000,-69.9463431762343
5322900000,-70.2887749470738
5322960000,-70.7493272280105
5323020000,-71.2352213444666
5323080000,-71.464071484223
5323140000,-71.965434084816
5323200000,-72.7176612152218
5323260000,-71.7670650055313
5323320000,-73.5938896339743
5323380000,-73.6212371061399
5323440000,-74.1697606271023
5323500000,-73.6998462770646
5323560000,-74.3860924085312
5323620000,-74.5700980122993
5323680000,-75.0167499930775
5323740000,-74.985871070028
5323800000,-76.4019849866417
5323860000,-76.9022082888514
5323920000,-77.1929797778159
5323980000,-77.1900482290368
5324040000,-77.909947271788
5324100000,-78.0810112908205
5324160000,-77.7722568300135
5324220000,-78.7525407673625
5324280000,-78.740870923072
5324340000,-79.0739320718488
5324400000,-79.6740680058956
5324460000,-79.971856138929
5324520000,-79.4737492128932
5324580000,-79.9179355052908
5324640000,-80.4983030608431
5324700000,-80.6000575296853
5324760000,-80.9321530010411
5324820000,-80.9747197718988
5324880000,-81.764116350309
5324940000,-81.630048391591
5325000000,-81.5723114869554
5325060000,-81.2030339397892
5325120000,-81.7739919813295
5325180000,-81.8320366742215
5325240000,-82.1132917204921
5325300000,-82.8861515132897
5325360000,-82.7672954068671
5325420000,-82.1321976242818
5325480000,-82.6414682929337
5325540000,-82.9994256833426
5325600000,-83.8139940988652
5325660000,-83.101212530078
5325720000,-83.6572658802061
5325780000,-84.1656832608137
5325840000,-84.6070324191113
5325900000,-84.0775783662079
5325960000,-83.9187465024526
5326020000,-84.437070773633
5326080000,-85.0053684309226
5326140000,-84.6030512529871
5326200000,-84.9685737912395
5326260000,-85.1115282662487
5326320000,-84.5111644455127
5326380000,-84.3486197812699
5326440000,-84.9103853123998
5326500000,-84.9873178563043
5326560000,-85.011261391417
5326620000,-85.2814686094134
5326680000,-85.0694348493953
5326740000,-85.5696303692131
5326800000,-85.4012820605261
5326860000,-85.3569457878522
5326920000,-85.1409218792491
5326980000,-85.9835561915997
5327040000,-85.8943058830567
5327100000,-85.7284718549792
5327160000,-85.6859115404252
5327220000,-85.036274917436
5327280000,-85.2060463723366
5327340000,-85.2143076698776
5327400000,-85.7533850732378
5327460000,-85.9576657103346
5327520000,-86.7840344126994
5327580000,-87.1518690075615
5327640000,-86.3851741158823
5327700000,-85.6254136177789
5327760000,-85.6696264664938
5327820000,-85.9715588917173
5327880000,-86.4551154835895
5327940000,-86.7609310852877
5328000000,-87.2941126142455
5328060000,-86.1744701668285
5328120000,-86.6569722438216
5328180000,-87.5962405071107
5328240000,-87.3079619781888
5328300000,-86.6599203164538
5328360000,-86.3054248210147
5328420000,-86.9101844334086
5328480000,-87.0584633538948
5328540000,-87.1629907224796
5328600000,-86.8003760297992
5328660000,-86.9635014917924
5328720000,-86.7799382198022
5328780000,-86.8865100360371
5328840000,-87.3502074139529
5328900000,-87.3475773585911
5328960000,-86.9928351957916
5329020000,-87.0873196198754
5329080000,-87.8924863357264
5329140000,-87.2717694767673
5329200000,-87.7950632809261
5329260000,-87.8796522729355
5329320000,-87.5177015548581
5329380000,-86.8804062609736
5329440000,-86.9782579272723
5329500000,-87.9048192318759
5329560000,-87.6155126735371
5329620000,-87.7090646366501
5329680000,-87.5741081668446
5329740000,-86.9410201702077
5329800000,-87.7213423431973
5329860000,-87.2202661236033
5329920000,-86.7691629629587
5329980000,-87.4624469109961
5330040000,-87.8540039572491
5330100000,-88.4417284976523
5330160000,-87.7979667736557
5330220000,-87.118728968321
5330280000,-88.4745454908133
5330340000,-87.4692065531042
5330400000,-87.6427253771514
5330460000,-87.9029073969367
5330520000,-87.2032289686106
5330580000,-87.6152003038766
5330640000,-87.8706696866116
5330700000,-87.4942369582668
5330760000,-87.9130577960336
5330820000,-87.7699513018659
5330880000,-87.6141129378655
5330940000,-87.8289706368631
5331000000,-87.414942706532
5331060000,-87.8893901643385
5331120000,-87.089899652194
5331180000,-87.6693805843824
5331240000,-87.8283405849207
5331300000,-88.0311664533966
5331360000,-88.8638993271228
5331420000,-87.6251784649889
5331480000,-87.1436642127712
5331540000,-87.5643973948431
5331600000,-87.9835078385913
5331660000,-88.2106449767235
5331720000,-86.4440490082783
5331780000,-86.9799164041315
5331840000,-88.129728084702
5331900000,-87.8035624223622
5331960000,-86.682593855536
5332020000,-87.2395232743116
5332080000,-87.8510923923877
