Trace
Swept SA
A.12.09,N9030A
5332140000,-87.6024153836347
5332200000,-88.1072946285288
5332260000,-87.9668040748163
5332320000,-88.4144097173902
5332380000,-88.3258056813705
5332440000,-87.981664220396
5332500000,-87.7321164377818
5332560000,-87.1425355795167
5332620000,-87.5501680252449
5332680000,-88.3541149846541
5332740000,-87.8910166999717
5332800000,-88.3660207756845
5332860000,-88.673091858581
5332920000,-88.0651596356305
5332980000,-88.7345029730078
5333040000,-87.5420022490246
5333100000,-87.9431231572632
5333160000,-88.1501767303464
5333220000,-87.7232740688422
5333280000,-88.0581992455143
5333340000,-88.099068974678
5333400000,-88.0227163303005
5333460000,-87.9454009190932
5333520000,-87.5627561342953
5333580000,-87.9391243808357
5333640000,-87.9115347739784
5333700000,-86.9887263521563
5333760000,-87.1505739804336
5333820000,-87.2440210676108
5333880000,-88.0294770243975
5333940000,-87.4180318049232
5334000000,-86.9241470297854
5334060000,-87.2211568318432
5334120000,-87.2734842212169
5334180000,-87.5205403886064
5334240000,-87.5560450812382
5334300000,-87.7547277274585
5334360000,-87.8421115884179
5334420000,-87.6037274914094
5334480000,-87.6463904656606
5334540000,-88.1899861659664
5334600000,-87.4022884723689
5334660000,-87.4913553379391
5334720000,-88.4504694429644
5334780000,-88.5236690292571
5334840000,-87.5216564996197
5334900000,-87.1423042303921
5334960000,-87.9987036086078
5335020000,-87.3527163731058
5335080000,-88.2174131845333
5335140000,-87.8518483242563
5335200000,-87.7733423159009
5335260000,-87.9367480095821
5335320000,-88.7260697324178
5335380000,-88.0036931959385
5335440000,-87.5384194991829
5335500000,-87.6432654516492
5335560000,-87.0091621395338
5335620000,-87.1848633210479
5335680000,-87.7234467543471
5335740000,-87.1903090201445
5335800000,-87.5070592168939
5335860000,-88.1163949881293
5335920000,-87.1624105595008
5335980000,-87.8012760797574
5336040000,-88.9305258042019
5336100000,-88.083125943401
5336160000,-87.6088019037962
5336220000,-87.6600897582931
5336280000,-87.1325563152751
5336340000,-87.886943231336
5336400000,-87.2435984928784
5336460000,-86.9682291162287
5336520000,-87.2389396155186
5336580000,-87.2079586769484
5336640000,-87.7373447800961
5336700000,-88.0258774897833
5336760000,-88.5901142822936
5336820000,-87.0533292752284
5336880000,-86.8232981319565
5336940000,-87.5552033401388
5337000000,-87.4262994608123
5337060000,-88.2963286369153
5337120000,-88.0631152185498
5337180000,-88.2776177734608
5337240000,-87.3551735454983
5337300000,-87.9013602972926
5337360000,-87.3564970513399
5337420000,-86.685129183709
5337480000,-86.981562460892
5337540000,-87.9249162527204
5337600000,-88.4584620965217
5337660000,-88.096509849484
5337720000,-87.7517404180788
5337780000,-87.3544597729462
5337840000,-87.0216698066741
5337900000,-87.5615361044719
5337960000,-86.8943059293993
5338020000,-87.9402421594653
5338080000,-87.2539109844657
5338140000,-87.865786361634
