Trace
Swept SA
A.12.09,N9030A
5332140000,-87.1823060280056
5332200000,-87.9326393689206
5332260000,-87.7103356827777
5332320000,-87.1276926251786
5332380000,-87.2149441975662
5332440000,-87.2608923380224
5332500000,-87.3514290766151
5332560000,-87.3583520883251
5332620000,-86.8259566399989
5332680000,-88.1601823403562
5332740000,-87.430088970509
5332800000,-86.6360634735498
5332860000,-87.098279653967
5332920000,-86.6498507020488
5332980000,-87.7392176049595
5333040000,-87.403197192434
5333100000,-86.3804153569892
5333160000,-86.7736724445577
5333220000,-86.7836821896149
5333280000,-87.009123874209
5333340000,-87.3776356494444
5333400000,-87.0191923239613
5333460000,-86.9947335466418
5333520000,-87.1873676653745
5333580000,-87.1606452836004
5333640000,-86.0039433170792
5333700000,-86.0956853515503
5333760000,-86.908106128934
5333820000,-86.9008742634377
5333880000,-86.669868929002
5333940000,-87.488073656729
5334000000,-87.1250516767809
5334060000,-86.2444212613383
5334120000,-86.9342546286488
5334180000,-86.0527055425671
5334240000,-86.9202098114676
5334300000,-86.8109761075776
5334360000,-86.7885237069337
5334420000,-87.3468622336548
5334480000,-87.2939026184297
5334540000,-86.7849589941768
5334600000,-86.7922494741425
5334660000,-87.1093965366079
5334720000,-87.2947253864191
5334780000,-86.5740759507411
5334840000,-87.4075894059972
5334900000,-87.1588427041803
5334960000,-86.7187479322995
5335020000,-87.1446876465223
5335080000,-87.4306072566258
5335140000,-87.1628477472632
5335200000,-87.1764733799557
5335260000,-86.3061908705912
5335320000,-85.9428896147689
5335380000,-86.1994705593439
5335440000,-85.1257943704964
5335500000,-86.5011471180222
5335560000,-87.4776057247124
5335620000,-87.3552313560017
5335680000,-87.2048265087526
5335740000,-87.3211889163499
5335800000,-86.2951219146999
5335860000,-87.2762694163319
5335920000,-86.7435505959407
5335980000,-86.6822200538527
5336040000,-86.4238581995382
5336100000,-87.0071371970544
5336160000,-86.1084534665
5336220000,-86.1885140854116
5336280000,-86.6403202904338
5336340000,-87.1253529751287
5336400000,-86.9958831946886
5336460000,-86.601549644966
5336520000,-86.8378871636257
5336580000,-86.5608494810955
5336640000,-87.2009023241042
5336700000,-87.2065212237933
5336760000,-86.7871116403076
5336820000,-86.7306798503535
5336880000,-87.0367848920242
5336940000,-86.8693115445883
5337000000,-87.2284937011001
5337060000,-87.7867995559647
5337120000,-86.9279199868585
5337180000,-86.7007330478851
5337240000,-86.9088857513391
5337300000,-87.535143836032
5337360000,-87.1282649200627
5337420000,-86.5361379070728
5337480000,-86.4583194646419
5337540000,-87.1906582853658
5337600000,-87.1159633231076
5337660000,-87.663002601255
5337720000,-87.4190958566512
5337780000,-87.7065702577622
5337840000,-87.730555220867
5337900000,-86.7236153422082
5337960000,-86.7234135447284
5338020000,-87.3757030806492
5338080000,-87.2912996070776
5338140000,-87.326778977218
5338200000,-86.3524849783881
5338260000,-87.367656766094
